37.018116 11.081017 6.645299
36.683347 13.052493 5.777192
38.376926 12.479630 6.560338
38.548835 11.696023 7.451690
38.214066 13.667500 6.583584
39.898596 12.690372 6.452133
40.061456 11.502502 6.428887
39.726687 13.473979 5.560781
41.420266 12.901115 6.343927
41.592174 12.117509 7.235279
41.257405 14.088985 6.367172
42.941935 13.111858 6.235721
43.104796 11.923987 6.212476
42.770026 13.895464 5.344369
44.463605 13.322600 6.127516
44.635514 12.538994 7.018868
44.300745 14.510471 6.150761
45.985275 13.533343 6.019310
46.148135 12.345472 5.996064
45.813366 14.316949 5.127958
47.506945 13.744086 5.911104
47.678854 12.960479 6.802456
47.344084 14.931956 5.934350
39.911264 13.256342 7.732569
40.101874 12.454111 8.850644
39.039254 12.508449 9.383828
41.173544 12.804036 9.232059
40.278007 11.005056 8.505363
39.006004 10.506482 7.863623
39.152329 9.278724 7.530159
38.025146 10.693048 8.665564
38.845201 11.087418 6.733731
41.377437 10.834912 7.694990
41.554475 9.426284 7.441169
40.480996 8.995506 6.876836
42.615286 9.291093 6.725067
41.746896 8.704906 8.742164
40.686085 8.840097 9.458267
42.820375 9.135684 9.306498
41.968193 6.944121 8.424888
40.775237 6.456494 7.777526
43.146671 6.784925 7.608893
42.146162 6.353603 9.777521
42.264489 5.427993 9.638793
19.831829 27.369449 31.374810
20.337279 27.995175 32.264242
19.746733 26.185951 31.201055
21.165437 27.386598 30.604878
21.250532 28.570096 30.778633
20.659987 26.760873 29.715446
22.499044 27.403747 29.834945
23.004494 28.029473 30.724376
22.413949 26.220249 29.661190
23.832652 27.420896 29.065012
23.917748 28.604394 29.238768
23.327203 26.795170 28.175581
25.166260 27.438045 28.295080
25.671710 28.063770 29.184511
25.081164 26.254547 28.121325
26.499868 27.455194 27.525147
26.584964 28.638692 27.698903
25.994418 26.829468 26.635716
27.833476 27.472343 26.755215
28.338925 28.098068 27.644646
27.748380 26.288844 26.581459
29.167083 27.489491 25.985282
29.252179 28.672990 26.159038
28.661634 26.863766 25.095851
21.910549 28.184629 28.832999
21.941372 29.570973 28.917266
20.795937 29.837832 29.099381
22.666452 29.861885 28.019475
22.644761 30.064880 30.146615
21.872591 29.604408 31.359099
22.479767 29.988109 32.419341
20.670329 30.039491 31.286515
21.937982 28.328271 31.443940
23.950941 29.631134 30.159205
24.612295 30.180819 31.316986
23.971286 29.778351 32.357912
25.841801 29.802404 31.278006
24.559048 31.678717 31.258118
23.329542 32.057131 31.297097
25.200057 32.081184 30.217192
25.385740 32.365823 32.705344
24.682848 31.906242 33.877833
26.761198 31.932967 32.677938
25.263368 33.836506 32.526139
25.690259 34.221555 33.274137
34.959329 11.976863 37.902470
33.892652 12.509843 38.029879
35.894097 12.254422 37.204423
34.383725 11.093139 36.780280
33.448957 10.815580 37.478327
35.450402 10.560159 36.652872
33.808121 10.209414 35.658090
32.741444 10.742393 35.785498
34.742890 10.486972 34.960043
33.232518 9.325689 34.535900
32.297749 9.048131 35.233947
34.299195 8.792710 34.408491
32.656914 8.441964 33.413710
31.590237 8.974944 33.541118
33.591682 8.719523 32.715663
32.081310 7.558239 32.291519
31.146542 7.280681 32.989566
33.147987 7.025260 32.164111
31.505706 6.674515 31.169329
30.439029 7.207494 31.296738
32.440474 6.952073 30.471282
30.930102 5.790790 30.047139
29.995334 5.513231 30.745186
